Samp,Signal,I,Q,R,Phi
5152,-1942,-436.49,387.99,584,2.41
5153,-1258,-435.75,388.39,583.71,2.41
5154,-500,-435.18,388.24,583.19,2.41
5155,-8,-434.9,387.99,582.82,2.41
5156,43,-434.64,387.77,582.48,2.41
5157,-336,-434.37,387.32,581.97,2.41
5158,-1023,-434.47,386.56,581.54,2.41
5159,-1755,-435.25,385.97,581.74,2.42
5160,-2248,-436.32,386.17,582.67,2.42
5161,-2318,-436.9,387.1,583.72,2.42
5162,-1944,-436.63,388.08,584.16,2.41
5163,-1257,-435.89,388.47,583.88,2.41
5164,-498,-435.32,388.33,583.35,2.41
5165,-7,-435.04,388.08,582.98,2.41
5166,42,-434.78,387.86,582.64,2.41
5167,-337,-434.51,387.4,582.13,2.41
5168,-1023,-434.61,386.64,581.7,2.41
5169,-1757,-435.39,386.06,581.9,2.42
5170,-2249,-436.46,386.25,582.83,2.42
5171,-2318,-437.04,387.19,583.88,2.42
5172,-1942,-436.77,388.16,584.33,2.42
5173,-1257,-436.03,388.56,584.04,2.41
5174,-502,-435.45,388.41,583.51,2.41
5175,-8,-435.18,388.17,583.14,2.41
5176,41,-434.92,387.94,582.8,2.41
5177,-337,-434.64,387.49,582.29,2.41
5178,-1023,-434.75,386.72,581.86,2.41
5179,-1757,-435.53,386.14,582.05,2.42
5180,-2247,-436.59,386.33,582.98,2.42
5181,-2317,-437.18,387.27,584.04,2.42
5182,-1943,-436.9,388.25,584.48,2.42
5183,-1257,-436.16,388.64,584.19,2.41
5184,-500,-435.59,388.49,583.67,2.41
5185,-6,-435.31,388.25,583.3,2.41
5186,40,-435.05,388.03,582.95,2.41
5187,-338,-434.78,387.57,582.45,2.41
5188,-1022,-434.89,386.81,582.02,2.41
5189,-1756,-435.66,386.22,582.21,2.42
5190,-2248,-436.73,386.42,583.14,2.42
5191,-2317,-437.31,387.35,584.19,2.42
5192,-1943,-437.04,388.33,584.64,2.42
5193,-1256,-436.3,388.72,584.35,2.41
5194,-499,-435.73,388.58,583.82,2.41
5195,-9,-435.45,388.33,583.45,2.41
5196,42,-435.19,388.11,583.11,2.41
5197,-336,-434.92,387.65,582.6,2.41
5198,-1024,-435.02,386.89,582.17,2.41
5199,-1755,-435.8,386.3,582.37,2.42
5200,-2247,-436.86,386.5,583.29,2.42
5201,-2317,-437.45,387.43,584.35,2.42
5202,-1942,-437.17,388.41,584.79,2.42
5203,-1258,-436.43,388.8,584.5,2.41
5204,-499,-435.86,388.66,583.98,2.41
5205,-7,-435.58,388.41,583.61,2.41
5206,41,-435.32,388.19,583.26,2.41
5207,-336,-435.05,387.73,582.76,2.41
5208,-1024,-435.15,386.97,582.33,2.41
5209,-1755,-435.93,386.39,582.52,2.42
5210,-2248,-437,386.58,583.45,2.42
5211,-2319,-437.58,387.52,584.5,2.42
5212,-1943,-437.3,388.49,584.95,2.42
5213,-1256,-436.57,388.89,584.66,2.41
5214,-499,-435.99,388.74,584.13,2.41
5215,-8,-435.72,388.49,583.76,2.41
5216,41,-435.46,388.27,583.42,2.41
5217,-336,-435.18,387.82,582.91,2.41
5218,-1024,-435.29,387.05,582.48,2.41
5219,-1757,-436.06,386.47,582.67,2.42
5220,-2249,-437.13,386.66,583.6,2.42
5221,-2318,-437.72,387.6,584.66,2.42
5222,-1945,-437.44,388.58,585.1,2.42
5223,-1257,-436.7,388.97,584.81,2.41
5224,-499,-436.13,388.82,584.29,2.41
5225,-8,-435.85,388.58,583.92,2.41
5226,43,-435.59,388.35,583.57,2.41
5227,-339,-435.32,387.9,583.07,2.41
5228,-1024,-435.42,387.13,582.64,2.41
5229,-1755,-436.2,386.55,582.83,2.42
5230,-2247,-437.27,386.74,583.76,2.42
5231,-2317,-437.85,387.68,584.81,2.42
5232,-1942,-437.57,388.65,585.25,2.42
5233,-1256,-436.83,389.05,584.96,2.41
5234,-498,-436.26,388.9,584.44,2.41
5235,-8,-435.98,388.65,584.07,2.41
5236,41,-435.72,388.43,583.72,2.41
5237,-337,-435.45,387.98,583.22,2.41
5238,-1023,-435.55,387.21,582.79,2.41
5239,-1757,-436.33,386.63,582.98,2.42
5240,-2250,-437.4,386.82,583.91,2.42
5241,-2317,-437.98,387.76,584.96,2.42
5242,-1942,-437.71,388.73,585.41,2.42
5243,-1255,-436.97,389.13,585.12,2.41
5244,-506,-436.39,388.98,584.59,2.41
5245,-5,-436.11,388.73,584.22,2.41
5246,42,-435.86,388.51,583.88,2.41
5247,-338,-435.58,388.06,583.37,2.41
5248,-1022,-435.69,387.29,582.94,2.41
5249,-1755,-436.46,386.71,583.13,2.42
5250,-2247,-437.53,386.9,584.06,2.42
5251,-2318,-438.11,387.84,585.11,2.42
5252,-1943,-437.83,388.81,585.56,2.42
5253,-1257,-437.09,389.21,585.26,2.41
5254,-499,-436.52,389.06,584.74,2.41
5255,-8,-436.24,388.81,584.37,2.41
5256,41,-435.98,388.59,584.03,2.41
5257,-336,-435.71,388.14,583.52,2.41
5258,-1023,-435.81,387.37,583.09,2.41
5259,-1757,-436.59,386.79,583.28,2.42
5260,-2249,-437.66,386.98,584.21,2.42
5261,-2319,-438.24,387.92,585.26,2.42
5262,-1944,-437.97,388.9,585.71,2.42
5263,-1258,-437.23,389.29,585.42,2.41
5264,-500,-436.65,389.14,584.89,2.41
5265,-8,-436.37,388.9,584.52,2.41
5266,43,-436.12,388.67,584.18,2.41
5267,-338,-435.84,388.22,583.67,2.41
5268,-1023,-435.95,387.45,583.24,2.42
5269,-1757,-436.72,386.87,583.43,2.42
5270,-2248,-437.79,387.06,584.36,2.42
5271,-2318,-438.37,388,585.42,2.42
5272,-1944,-438.09,388.98,585.86,2.42
5273,-1258,-437.35,389.37,585.57,2.41
5274,-498,-436.78,389.22,585.04,2.41
5275,-7,-436.5,388.98,584.67,2.41
5276,42,-436.25,388.75,584.33,2.41
5277,-336,-435.97,388.3,583.82,2.41
5278,-1024,-436.08,387.53,583.39,2.42
5279,-1756,-436.85,386.95,583.58,2.42
5280,-2248,-437.92,387.14,584.51,2.42
5281,-2317,-438.5,388.08,585.56,2.42
5282,-1942,-438.22,389.05,586.01,2.42
5283,-1254,-437.49,389.45,585.72,2.41
5284,-506,-436.91,389.3,585.19,2.41
5285,-3,-436.63,389.05,584.82,2.41
5286,39,-436.37,388.83,584.47,2.41
5287,-332,-436.1,388.38,583.97,2.41
5288,-1023,-436.2,387.61,583.54,2.42
5289,-1761,-436.98,387.03,583.73,2.42
5290,-2249,-438.05,387.22,584.66,2.42
5291,-2311,-438.63,388.15,585.71,2.42
5292,-1946,-438.35,389.13,586.15,2.42
5293,-1250,-437.61,389.52,585.86,2.41
5294,-505,-437.04,389.38,585.33,2.41
5295,2,-436.77,389.13,584.97,2.41
5296,31,-436.5,388.9,584.62,2.41
5297,-340,-436.23,388.45,584.11,2.41
5298,-1028,-436.33,387.68,583.68,2.42
5299,-1761,-437.11,387.09,583.87,2.42
5300,-2251,-438.18,387.29,584.8,2.42
5301,-2319,-438.76,388.22,585.86,2.42
5302,-1943,-438.49,389.2,586.3,2.42
5303,-1256,-437.75,389.59,586.01,2.41
5304,-500,-437.17,389.45,585.48,2.41
5305,-8,-436.89,389.2,585.11,2.41
5306,42,-436.64,388.98,584.77,2.41
5307,-338,-436.36,388.52,584.26,2.41
5308,-1023,-436.46,387.76,583.83,2.42
5309,-1757,-437.24,387.17,584.02,2.42
5310,-2248,-438.31,387.36,584.95,2.42
5311,-2317,-438.89,388.3,586,2.42
5312,-1942,-438.61,389.27,586.44,2.42
5313,-1256,-437.87,389.67,586.15,2.41
5314,-497,-437.3,389.52,585.63,2.41
5315,-7,-437.02,389.27,585.25,2.41
5316,42,-436.76,389.05,584.91,2.41
5317,-339,-436.49,388.59,584.4,2.41
5318,-1023,-436.59,387.83,583.97,2.42
5319,-1757,-437.37,387.25,584.17,2.42
5320,-2250,-438.44,387.44,585.1,2.42
5321,-2319,-439.02,388.37,586.15,2.42
5322,-1943,-438.74,389.35,586.59,2.42
5323,-1257,-438,389.74,586.3,2.41
5324,-499,-437.43,389.6,585.77,2.41
5325,-8,-437.15,389.35,585.4,2.41
5326,42,-436.89,389.13,585.06,2.41
5327,-338,-436.62,388.67,584.55,2.41
5328,-1024,-436.72,387.91,584.12,2.42
5329,-1756,-437.5,387.32,584.31,2.42
5330,-2246,-438.56,387.51,585.24,2.42
5331,-2317,-439.14,388.45,586.29,2.42
5332,-1943,-438.87,389.42,586.73,2.42
5333,-1256,-438.13,389.82,586.44,2.41
5334,-500,-437.55,389.67,585.91,2.41
5335,-7,-437.27,389.42,585.54,2.41
5336,40,-437.01,389.2,585.2,2.41
5337,-339,-436.74,388.74,584.69,2.41
5338,-1022,-436.84,387.98,584.26,2.42
5339,-1756,-437.62,387.39,584.45,2.42
5340,-2247,-438.68,387.59,585.38,2.42
5341,-2318,-439.26,388.52,586.43,2.42
5342,-1942,-438.99,389.5,586.87,2.42
5343,-1255,-438.25,389.89,586.58,2.41
5344,-506,-437.67,389.74,586.05,2.41
5345,-3,-437.4,389.5,585.68,2.41
5346,42,-437.14,389.28,585.34,2.41
5347,-337,-436.86,388.82,584.83,2.41
5348,-1024,-436.97,388.06,584.4,2.42
5349,-1756,-437.74,387.47,584.59,2.42
5350,-2247,-438.81,387.66,585.52,2.42
5351,-2317,-439.39,388.6,586.57,2.42
5352,-1943,-439.11,389.57,587.01,2.42
5353,-1256,-438.37,389.97,586.72,2.41
5354,-498,-437.8,389.82,586.2,2.41
5355,-7,-437.52,389.57,585.82,2.41
5356,41,-437.26,389.35,585.48,2.41
5357,-338,-436.98,388.89,584.97,2.41
5358,-1025,-437.09,388.13,584.54,2.42
5359,-1755,-437.86,387.54,584.73,2.42
5360,-2247,-438.93,387.74,585.66,2.42
5361,-2317,-439.51,388.67,586.71,2.42
5362,-1941,-439.23,389.64,587.15,2.42
5363,-1255,-438.49,390.04,586.86,2.41
5364,-505,-437.92,389.89,586.33,2.41
5365,-4,-437.64,389.64,585.96,2.41
5366,42,-437.38,389.42,585.62,2.41
5367,-338,-437.11,388.96,585.11,2.41
5368,-1023,-437.21,388.2,584.68,2.42
5369,-1756,-437.98,387.62,584.87,2.42
5370,-2248,-439.05,387.81,585.8,2.42
5371,-2316,-439.63,388.74,586.85,2.42
5372,-1942,-439.35,389.72,587.29,2.42
5373,-1257,-438.61,390.11,587,2.41
5374,-499,-438.04,389.96,586.47,2.41
5375,-7,-437.76,389.72,586.1,2.41
5376,42,-437.5,389.49,585.76,2.41
5377,-339,-437.23,389.04,585.25,2.41
5378,-1023,-437.33,388.27,584.82,2.42
5379,-1757,-438.1,387.69,585.01,2.42
5380,-2249,-439.17,387.88,585.94,2.42
5381,-2319,-439.75,388.82,586.99,2.42
5382,-1942,-439.48,389.79,587.43,2.42
5383,-1252,-438.74,390.18,587.14,2.41
5384,-499,-438.16,390.03,586.61,2.41
5385,-6,-437.89,389.79,586.24,2.41
5386,41,-437.63,389.56,585.9,2.41
5387,-339,-437.35,389.11,585.39,2.41
5388,-1024,-437.45,388.34,584.96,2.42
5389,-1755,-438.23,387.76,585.15,2.42
5390,-2247,-439.29,387.95,586.08,2.42
5391,-2316,-439.87,388.88,587.13,2.42
5392,-1941,-439.6,389.86,587.57,2.42
5393,-1256,-438.86,390.25,587.27,2.41
5394,-498,-438.28,390.1,586.75,2.41
5395,-8,-438,389.86,586.37,2.41
5396,41,-437.74,389.63,586.03,2.41
5397,-338,-437.47,389.17,585.52,2.41
5398,-1025,-437.57,388.41,585.09,2.42
5399,-1756,-438.35,387.82,585.28,2.42
5400,-2248,-439.41,388.02,586.21,2.42
5401,-2317,-439.99,388.95,587.26,2.42
5402,-1943,-439.72,389.93,587.7,2.42
5403,-1257,-438.98,390.32,587.41,2.41
5404,-498,-438.4,390.17,586.88,2.41
5405,-8,-438.12,389.93,586.51,2.41
5406,42,-437.86,389.7,586.17,2.41
5407,-338,-437.59,389.25,585.66,2.41
5408,-1023,-437.69,388.48,585.23,2.42
5409,-1758,-438.47,387.9,585.42,2.42
5410,-2249,-439.54,388.09,586.35,2.42
5411,-2318,-440.12,389.02,587.4,2.42
5412,-1943,-439.84,390,587.84,2.42
5413,-1257,-439.1,390.39,587.55,2.41
5414,-500,-438.52,390.25,587.02,2.41
5415,-8,-438.24,390,586.65,2.41
5416,42,-437.98,389.77,586.31,2.41
5417,-339,-437.71,389.32,585.8,2.41
5418,-1024,-437.81,388.55,585.36,2.42
5419,-1757,-438.59,387.97,585.56,2.42
5420,-2247,-439.65,388.16,586.48,2.42
5421,-2318,-440.23,389.09,587.54,2.42
5422,-1943,-439.96,390.07,587.98,2.42
5423,-1256,-439.22,390.46,587.68,2.41
5424,-498,-438.64,390.31,587.16,2.41
5425,-7,-438.36,390.07,586.78,2.41
5426,41,-438.1,389.84,586.44,2.41
5427,-340,-437.83,389.39,585.93,2.41
5428,-1025,-437.93,388.62,585.5,2.42
5429,-1758,-438.71,388.03,585.69,2.42
5430,-2250,-439.77,388.23,586.62,2.42
5431,-2316,-440.35,389.16,587.67,2.42
5432,-1941,-440.08,390.14,588.11,2.42
5433,-1257,-439.34,390.53,587.82,2.41
5434,-499,-438.76,390.38,587.29,2.41
5435,-8,-438.48,390.13,586.92,2.41
5436,41,-438.22,389.91,586.57,2.41
5437,-338,-437.95,389.45,586.06,2.41
5438,-1025,-438.05,388.69,585.63,2.42
5439,-1757,-438.82,388.1,585.82,2.42
5440,-2248,-439.89,388.29,586.75,2.42
5441,-2318,-440.47,389.23,587.8,2.42
5442,-1943,-440.19,390.2,588.24,2.42
5443,-1255,-439.45,390.6,587.95,2.41
5444,-504,-438.88,390.45,587.42,2.41
5445,-4,-438.6,390.2,587.05,2.41
5446,42,-438.34,389.98,586.71,2.41
5447,-337,-438.06,389.52,586.2,2.41
5448,-1024,-438.17,388.76,585.77,2.42
5449,-1757,-438.94,388.17,585.96,2.42
5450,-2248,-440.01,388.37,586.89,2.42
5451,-2318,-440.59,389.3,587.94,2.42
5452,-1941,-440.31,390.27,588.38,2.42
5453,-1255,-439.57,390.67,588.08,2.42
5454,-506,-438.99,390.52,587.55,2.41
5455,-5,-438.71,390.27,587.18,2.41
5456,42,-438.45,390.05,586.84,2.41
5457,-338,-438.18,389.59,586.33,2.41
5458,-1025,-438.28,388.83,585.9,2.42
5459,-1758,-439.06,388.24,586.09,2.42
5460,-2247,-440.12,388.43,587.02,2.42
5461,-2317,-440.7,389.37,588.07,2.42
5462,-1942,-440.42,390.34,588.51,2.42
5463,-1253,-439.69,390.73,588.21,2.42
5464,-504,-439.11,390.59,587.69,2.41
5465,-4,-438.83,390.34,587.31,2.41
5466,42,-438.57,390.12,586.97,2.41
5467,-340,-438.29,389.66,586.46,2.41
5468,-1024,-438.4,388.89,586.03,2.42
5469,-1756,-439.17,388.31,586.22,2.42
5470,-2248,-440.24,388.5,587.15,2.42
5471,-2317,-440.82,389.43,588.2,2.42
5472,-1942,-440.54,390.41,588.64,2.42
5473,-1254,-439.8,390.8,588.34,2.42
5474,-505,-439.22,390.65,587.81,2.41
5475,-5,-438.94,390.41,587.44,2.41
5476,43,-438.68,390.18,587.1,2.41
5477,-338,-438.41,389.73,586.59,2.41
5478,-1024,-438.51,388.96,586.16,2.42
5479,-1757,-439.28,388.38,586.35,2.42
5480,-2247,-440.35,388.57,587.28,2.42
5481,-2315,-440.93,389.5,588.33,2.42
5482,-1941,-440.65,390.48,588.77,2.42
5483,-1257,-439.91,390.87,588.47,2.42
5484,-499,-439.34,390.72,587.94,2.41
5485,-6,-439.06,390.47,587.57,2.41
5486,41,-438.8,390.25,587.23,2.41
5487,-338,-438.52,389.79,586.72,2.41
5488,-1025,-438.62,389.03,586.29,2.42
5489,-1757,-439.4,388.44,586.48,2.42
5490,-2248,-440.46,388.63,587.41,2.42
5491,-2317,-441.04,389.57,588.46,2.42
5492,-1942,-440.77,390.54,588.9,2.42
5493,-1255,-440.03,390.93,588.6,2.42
5494,-506,-439.45,390.79,588.07,2.41
5495,-5,-439.17,390.54,587.7,2.41
5496,44,-438.91,390.32,587.36,2.41
5497,-337,-438.63,389.86,586.85,2.41
5498,-1025,-438.74,389.1,586.42,2.42
5499,-1758,-439.51,388.51,586.61,2.42
5500,-2249,-440.58,388.7,587.54,2.42
5501,-2316,-441.16,389.64,588.59,2.42
5502,-1942,-440.88,390.61,589.03,2.42
5503,-1255,-440.14,391,588.73,2.42
5504,-505,-439.56,390.86,588.2,2.41
5505,-4,-439.28,390.61,587.83,2.41
5506,43,-439.02,390.39,587.49,2.41
5507,-340,-438.75,389.93,586.98,2.42
5508,-1025,-438.85,389.16,586.54,2.42
5509,-1757,-439.62,388.58,586.74,2.42
5510,-2248,-440.69,388.77,587.66,2.42
5511,-2318,-441.27,389.7,588.71,2.42
5512,-1942,-440.99,390.68,589.15,2.42
5513,-1254,-440.25,391.07,588.86,2.42
5514,-504,-439.67,390.92,588.33,2.41
5515,-4,-439.4,390.67,587.96,2.41
5516,42,-439.13,390.45,587.61,2.41
5517,-338,-438.86,389.99,587.1,2.42
5518,-1025,-438.96,389.23,586.67,2.42
5519,-1757,-439.74,388.64,586.86,2.42
5520,-2247,-440.8,388.83,587.79,2.42
5521,-2318,-441.38,389.77,588.84,2.42
5522,-1942,-441.1,390.74,589.28,2.42
5523,-1257,-440.36,391.14,588.99,2.42
5524,-499,-439.79,390.99,588.46,2.41
5525,-8,-439.51,390.74,588.08,2.41
5526,42,-439.25,390.52,587.74,2.41
5527,-338,-438.97,390.06,587.23,2.42
5528,-1026,-439.07,389.29,586.8,2.42
5529,-1758,-439.85,388.71,586.99,2.42
5530,-2247,-440.91,388.9,587.92,2.42
5531,-2318,-441.49,389.83,588.97,2.42
5532,-1941,-441.21,390.81,589.41,2.42
5533,-1253,-440.47,391.2,589.11,2.42
5534,-504,-439.9,391.05,588.58,2.41
5535,-3,-439.62,390.8,588.21,2.41
5536,42,-439.36,390.58,587.87,2.41
5537,-340,-439.08,390.12,587.36,2.42
5538,-1025,-439.18,389.35,586.92,2.42
5539,-1759,-439.96,388.77,587.12,2.42
5540,-2248,-441.03,388.96,588.04,2.42
5541,-2316,-441.6,389.89,589.09,2.42
5542,-1941,-441.33,390.87,589.53,2.42
5543,-1256,-440.59,391.26,589.24,2.42
5544,-499,-440.01,391.11,588.71,2.41
5545,-7,-439.73,390.86,588.33,2.41
5546,42,-439.47,390.64,587.99,2.41
5547,-340,-439.19,390.18,587.48,2.42
5548,-1025,-439.3,389.42,587.05,2.42
5549,-1757,-440.07,388.83,587.24,2.42
5550,-2249,-441.14,389.02,588.17,2.42
5551,-2317,-441.72,389.96,589.22,2.42
5552,-1943,-441.44,390.93,589.66,2.42
5553,-1255,-440.7,391.32,589.36,2.42
5554,-504,-440.12,391.18,588.83,2.42
5555,-6,-439.84,390.93,588.46,2.42
5556,41,-439.58,390.7,588.11,2.41
5557,-339,-439.3,390.25,587.6,2.42
5558,-1025,-439.4,389.48,587.17,2.42
5559,-1757,-440.18,388.89,587.36,2.42
5560,-2249,-441.25,389.09,588.29,2.42
5561,-2316,-441.82,390.02,589.34,2.42
5562,-1939,-441.55,390.99,589.78,2.42
5563,-1255,-440.8,391.38,589.48,2.42
5564,-504,-440.23,391.24,588.95,2.42
5565,-4,-439.95,390.99,588.58,2.42
5566,42,-439.69,390.76,588.24,2.42
5567,-338,-439.41,390.31,587.73,2.42
5568,-1025,-439.51,389.54,587.29,2.42
5569,-1757,-440.29,388.96,587.49,2.42
5570,-2247,-441.35,389.15,588.41,2.42
5571,-2317,-441.93,390.08,589.46,2.42
5572,-1941,-441.65,391.05,589.9,2.42
5573,-1256,-440.91,391.45,589.6,2.42
5574,-496,-440.34,391.3,589.08,2.42
5575,-7,-440.06,391.05,588.7,2.42
5576,41,-439.8,390.83,588.36,2.42
5577,-340,-439.52,390.37,587.85,2.42
5578,-1024,-439.62,389.6,587.42,2.42
5579,-1758,-440.4,389.02,587.61,2.42
5580,-2249,-441.46,389.21,588.53,2.42
5581,-2317,-442.04,390.14,589.58,2.42
5582,-1941,-441.76,391.11,590.02,2.42
5583,-1256,-441.02,391.51,589.73,2.42
5584,-498,-440.45,391.36,589.2,2.42
5585,-8,-440.17,391.11,588.82,2.42
5586,42,-439.91,390.89,588.48,2.42
5587,-340,-439.63,390.43,587.97,2.42
5588,-1027,-439.73,389.66,587.54,2.42
5589,-1758,-440.51,389.07,587.73,2.42
5590,-2250,-441.57,389.27,588.66,2.42
5591,-2317,-442.15,390.2,589.71,2.42
5592,-1943,-441.87,391.18,590.14,2.42
5593,-1254,-441.13,391.57,589.85,2.42
5594,-503,-440.56,391.42,589.32,2.42
5595,-4,-440.28,391.17,588.95,2.42
5596,41,-440.01,390.95,588.6,2.42
5597,-340,-439.74,390.49,588.09,2.42
5598,-1025,-439.84,389.72,587.66,2.42
5599,-1756,-440.61,389.14,587.85,2.42
5600,-2249,-441.68,389.33,588.78,2.42
5601,-2317,-442.26,390.26,589.83,2.42
5602,-1942,-441.98,391.24,590.26,2.42
5603,-1255,-441.24,391.63,589.97,2.42
5604,-505,-440.66,391.48,589.44,2.42
5605,-5,-440.38,391.23,589.07,2.42
5606,42,-440.12,391.01,588.72,2.42
5607,-339,-439.84,390.55,588.21,2.42
5608,-1026,-439.95,389.78,587.78,2.42
5609,-1757,-440.72,389.2,587.97,2.42
5610,-2247,-441.78,389.39,588.9,2.42
5611,-2317,-442.36,390.32,589.95,2.42
5612,-1942,-442.08,391.3,590.38,2.42
5613,-1254,-441.34,391.69,590.09,2.42
5614,-504,-440.77,391.54,589.56,2.42
5615,-4,-440.49,391.29,589.18,2.42
5616,43,-440.22,391.07,588.84,2.42
5617,-339,-439.95,390.61,588.33,2.42
5618,-1025,-440.05,389.84,587.9,2.42
5619,-1757,-440.82,389.26,588.09,2.42
5620,-2248,-441.89,389.45,589.01,2.42
5621,-2318,-442.47,390.38,590.07,2.42
5622,-1941,-442.19,391.36,590.5,2.42
5623,-1254,-441.45,391.75,590.21,2.42
5624,-505,-440.87,391.6,589.68,2.42
5625,-5,-440.59,391.35,589.3,2.42
5626,42,-440.33,391.13,588.96,2.42
5627,-339,-440.05,390.67,588.45,2.42
5628,-1025,-440.15,389.91,588.02,2.42
5629,-1757,-440.93,389.32,588.21,2.42
5630,-2248,-441.99,389.51,589.13,2.42
5631,-2316,-442.57,390.44,590.18,2.42
5632,-1940,-442.29,391.42,590.62,2.42
5633,-1256,-441.55,391.81,590.32,2.42
5634,-497,-440.98,391.66,589.79,2.42
5635,-7,-440.7,391.41,589.42,2.42
5636,41,-440.43,391.19,589.08,2.42
5637,-341,-440.16,390.73,588.56,2.42
5638,-1027,-440.26,389.96,588.13,2.42
5639,-1757,-441.03,389.37,588.32,2.42
5640,-2250,-442.1,389.57,589.25,2.42
5641,-2317,-442.68,390.5,590.3,2.42
5642,-1941,-442.4,391.47,590.74,2.42
5643,-1254,-441.66,391.86,590.44,2.42
5644,-503,-441.08,391.72,589.91,2.42
5645,-5,-440.8,391.47,589.54,2.42
5646,43,-440.54,391.24,589.19,2.42
5647,-339,-440.26,390.79,588.68,2.42
5648,-1025,-440.37,390.02,588.25,2.42
5649,-1758,-441.14,389.43,588.44,2.42
5650,-2250,-442.21,389.63,589.37,2.42
5651,-2317,-442.78,390.56,590.42,2.42
5652,-1941,-442.51,391.53,590.85,2.42
5653,-1255,-441.76,391.92,590.56,2.42
5654,-504,-441.19,391.78,590.03,2.42
5655,-4,-440.91,391.53,589.65,2.42
5656,42,-440.64,391.3,589.31,2.42
5657,-340,-440.37,390.85,588.8,2.42
5658,-1025,-440.47,390.08,588.37,2.42
5659,-1758,-441.24,389.49,588.56,2.42
5660,-2248,-442.31,389.68,589.48,2.42
5661,-2317,-442.89,390.62,590.53,2.42
5662,-1942,-442.61,391.59,590.97,2.42
5663,-1253,-441.87,391.98,590.67,2.42
5664,-504,-441.29,391.83,590.14,2.42
5665,-4,-441.01,391.59,589.77,2.42
5666,41,-440.75,391.36,589.43,2.42
5667,-340,-440.47,390.9,588.91,2.42
5668,-1026,-440.57,390.14,588.48,2.42
5669,-1758,-441.35,389.55,588.67,2.42
5670,-2248,-442.41,389.74,589.6,2.42
5671,-2316,-442.99,390.67,590.65,2.42
5672,-1940,-442.71,391.65,591.08,2.42
5673,-1254,-441.97,392.04,590.79,2.42
5674,-503,-441.39,391.89,590.26,2.42
5675,-4,-441.11,391.64,589.88,2.42
5676,42,-440.85,391.42,589.54,2.42
5677,-340,-440.57,390.96,589.03,2.42
5678,-1026,-440.68,390.19,588.59,2.42
5679,-1757,-441.45,389.61,588.79,2.42
5680,-2249,-442.51,389.8,589.71,2.42
5681,-2317,-443.09,390.73,590.76,2.42
5682,-1941,-442.81,391.7,591.2,2.42
5683,-1255,-442.07,392.1,590.9,2.42
5684,-504,-441.49,391.95,590.37,2.42
5685,-4,-441.21,391.7,590,2.42
5686,43,-440.95,391.48,589.65,2.42
5687,-339,-440.67,391.02,589.14,2.42
5688,-1026,-440.78,390.25,588.71,2.42
5689,-1758,-441.55,389.66,588.9,2.42
5690,-2249,-442.62,389.86,589.83,2.42
5691,-2319,-443.19,390.79,590.88,2.42
5692,-1941,-442.92,391.76,591.31,2.42
5693,-1253,-442.17,392.15,591.02,2.42
5694,-504,-441.6,392.01,590.49,2.42
5695,-4,-441.32,391.76,590.11,2.42
5696,46,-441.06,391.54,589.77,2.42
5697,-341,-440.78,391.08,589.26,2.42
5698,-1023,-440.88,390.31,588.83,2.42
5699,-1753,-441.65,389.72,589.02,2.42
5700,-2247,-442.72,389.92,589.94,2.42
5701,-2321,-443.29,390.85,590.99,2.42
5702,-1943,-443.02,391.83,591.43,2.42
5703,-1254,-442.27,392.22,591.13,2.42
5704,-501,-441.7,392.07,590.6,2.42
5705,-9,-441.41,391.82,590.23,2.42
5706,48,-441.15,391.6,589.89,2.42
5707,-336,-440.88,391.14,589.38,2.42
5708,-1028,-440.98,390.37,588.94,2.42
5709,-1759,-441.75,389.79,589.13,2.42
5710,-2250,-442.82,389.98,590.06,2.42
5711,-2317,-443.4,390.91,591.11,2.42
5712,-1942,-443.12,391.89,591.55,2.42
5713,-1253,-442.38,392.28,591.25,2.42
5714,-504,-441.8,392.13,590.72,2.42
5715,-5,-441.52,391.88,590.35,2.42
5716,42,-441.26,391.65,590,2.42
5717,-340,-440.98,391.2,589.49,2.42
5718,-1027,-441.08,390.43,589.06,2.42
5719,-1759,-441.86,389.84,589.25,2.42
5720,-2248,-442.92,390.03,590.17,2.42
5721,-2317,-443.5,390.97,591.22,2.42
5722,-1940,-443.22,391.94,591.66,2.42
5723,-1255,-442.48,392.33,591.36,2.42
5724,-503,-441.9,392.18,590.83,2.42
5725,-4,-441.62,391.93,590.46,2.42
5726,41,-441.36,391.71,590.11,2.42
5727,-340,-441.08,391.25,589.6,2.42
5728,-1027,-441.18,390.48,589.17,2.42
5729,-1758,-441.96,389.89,589.36,2.42
5730,-2249,-443.02,390.09,590.28,2.42
5731,-2318,-443.6,391.02,591.33,2.42
5732,-1942,-443.32,391.99,591.77,2.42
5733,-1254,-442.58,392.38,591.47,2.42
5734,-504,-442,392.24,590.94,2.42
5735,-5,-441.72,391.99,590.57,2.42
5736,43,-441.46,391.76,590.22,2.42
5737,-340,-441.18,391.3,589.71,2.42
5738,-1026,-441.28,390.54,589.28,2.42
5739,-1759,-442.05,389.95,589.47,2.42
5740,-2247,-443.12,390.14,590.39,2.42
5741,-2315,-443.7,391.07,591.44,2.42
5742,-1942,-443.42,392.05,591.88,2.42
5743,-1254,-442.68,392.44,591.58,2.42
5744,-503,-442.1,392.29,591.05,2.42
5745,-3,-441.82,392.04,590.68,2.42
5746,42,-441.56,391.82,590.33,2.42
5747,-341,-441.28,391.36,589.82,2.42
