Samp,Signal,I,Q,R,Phi,,,,
5230,-1672,-284.72,-52.84,289.58,-2.96,,,,
5231,-1407,-285.06,-52.1,289.78,-2.96,,,,
5232,-1041,-284.88,-51.41,289.48,-2.96,,,,
5233,-705,-284.44,-51.02,288.98,-2.96,,,,
5234,-554,-283.93,-50.88,288.46,-2.96,,,,
5235,-621,-283.39,-50.97,287.93,-2.96,,,,
5236,-892,-282.88,-51.39,287.51,-2.96,,,,
5237,-1267,-282.7,-52.15,287.47,-2.96,,,,
5238,-1580,-283.11,-52.92,288.01,-2.96,,,,
5239,-1743,-283.97,-53.23,288.91,-2.96,,,,
5240,-1672,-284.79,-52.87,289.66,-2.96,,,,
5241,-1405,-285.13,-52.12,289.85,-2.96,,,,
5242,-1039,-284.95,-51.44,289.56,-2.96,,,,
5243,-706,-284.51,-51.05,289.05,-2.96,,,,
5244,-554,-284,-50.91,288.53,-2.96,,,,
5245,-622,-283.45,-50.99,288,-2.96,,,,
5246,-891,-282.94,-51.42,287.58,-2.96,,,,
5247,-1267,-282.77,-52.18,287.54,-2.96,,,,
5248,-1580,-283.17,-52.95,288.08,-2.96,,,,
5249,-1741,-284.03,-53.25,288.98,-2.96,,,,
5250,-1672,-284.86,-52.9,289.72,-2.96,,,,
5251,-1406,-285.2,-52.15,289.92,-2.96,,,,
5252,-1042,-285.02,-51.46,289.62,-2.96,,,,
5253,-706,-284.58,-51.07,289.12,-2.96,,,,
5254,-553,-284.07,-50.93,288.6,-2.96,,,,
5255,-623,-283.52,-51.02,288.07,-2.96,,,,
5256,-892,-283.01,-51.44,287.65,-2.96,,,,
5257,-1266,-282.83,-52.2,287.61,-2.96,,,,
5258,-1580,-283.24,-52.97,288.15,-2.96,,,,
5259,-1740,-284.1,-53.28,289.05,-2.96,,,,
5260,-1674,-284.92,-52.92,289.79,-2.96,,,,
5261,-1405,-285.26,-52.17,289.99,-2.96,,,,
5262,-1039,-285.08,-51.49,289.69,-2.96,,,,
5263,-706,-284.64,-51.1,289.19,-2.96,,,,
5264,-553,-284.13,-50.96,288.67,-2.96,,,,
5265,-622,-283.58,-51.04,288.14,-2.96,,,,
5266,-892,-283.07,-51.47,287.72,-2.96,,,,
5267,-1267,-282.9,-52.23,287.68,-2.96,,,,
5268,-1581,-283.3,-53,288.22,-2.96,,,,
5269,-1742,-284.17,-53.3,289.12,-2.96,,,,
5270,-1670,-284.98,-52.95,289.86,-2.96,,,,
5271,-1407,-285.33,-52.2,290.06,-2.96,,,,
5272,-1042,-285.15,-51.51,289.76,-2.96,,,,
5273,-706,-284.71,-51.12,289.26,-2.96,,,,
5274,-554,-284.2,-50.98,288.73,-2.96,,,,
5275,-620,-283.65,-51.07,288.21,-2.96,,,,
5276,-893,-283.14,-51.49,287.78,-2.96,,,,
5277,-1268,-282.96,-52.26,287.75,-2.96,,,,
5278,-1580,-283.37,-53.03,288.29,-2.96,,,,
5279,-1739,-284.23,-53.33,289.19,-2.96,,,,
5280,-1673,-285.05,-52.97,289.93,-2.96,,,,
5281,-1405,-285.39,-52.22,290.13,-2.96,,,,
5282,-1042,-285.21,-51.54,289.83,-2.96,,,,
5283,-707,-284.77,-51.14,289.33,-2.96,,,,
5284,-555,-284.26,-51,288.8,-2.96,,,,
5285,-622,-283.71,-51.09,288.27,-2.96,,,,
5286,-892,-283.2,-51.51,287.85,-2.96,,,,
5287,-1267,-283.02,-52.28,287.81,-2.96,,,,
5288,-1581,-283.43,-53.05,288.35,-2.96,,,,
5289,-1742,-284.29,-53.35,289.26,-2.96,,,,
5290,-1672,-285.11,-53,290,-2.96,,,,
5291,-1406,-285.45,-52.25,290.19,-2.96,,,,
5292,-1042,-285.27,-51.56,289.89,-2.96,,,,
5293,-706,-284.83,-51.17,289.39,-2.96,,,,
5294,-553,-284.32,-51.03,288.87,-2.96,,,,
5295,-622,-283.77,-51.12,288.34,-2.96,,,,
5296,-893,-283.27,-51.54,287.92,-2.96,,,,
5297,-1268,-283.09,-52.3,287.88,-2.96,,,,
5298,-1580,-283.49,-53.07,288.42,-2.96,,,,
5299,-1741,-284.36,-53.38,289.32,-2.96,,,,
5300,-1674,-285.18,-53.02,290.06,-2.96,,,,
5301,-1406,-285.52,-52.27,290.26,-2.96,,,,
5302,-1041,-285.34,-51.59,289.96,-2.96,,,,
5303,-706,-284.9,-51.19,289.46,-2.96,,,,
5304,-554,-284.39,-51.05,288.93,-2.96,,,,
5305,-621,-283.84,-51.14,288.41,-2.96,,,,
5306,-892,-283.33,-51.56,287.98,-2.96,,,,
5307,-1267,-283.15,-52.33,287.95,-2.96,,,,
5308,-1581,-283.56,-53.1,288.49,-2.96,,,,
5309,-1742,-284.42,-53.4,289.39,-2.96,,,,
5310,-1672,-285.24,-53.05,290.13,-2.96,,,,
5311,-1405,-285.58,-52.3,290.33,-2.96,,,,
5312,-1040,-285.4,-51.61,290.03,-2.96,,,,
5313,-705,-284.96,-51.22,289.53,-2.96,,,,
5314,-553,-284.45,-51.08,289,-2.96,,,,
5315,-623,-283.9,-51.17,288.48,-2.96,,,,
5316,-893,-283.39,-51.59,288.05,-2.96,,,,
5317,-1267,-283.22,-52.36,288.01,-2.96,,,,
5318,-1579,-283.62,-53.12,288.55,-2.96,,,,
5319,-1742,-284.48,-53.43,289.46,-2.96,,,,
5320,-1672,-285.3,-53.07,290.2,-2.96,,,,
5321,-1406,-285.64,-52.32,290.4,-2.96,,,,
5322,-1041,-285.46,-51.64,290.1,-2.96,,,,
5323,-705,-285.02,-51.25,289.59,-2.96,,,,
5324,-553,-284.51,-51.11,289.07,-2.96,,,,
5325,-623,-283.96,-51.2,288.54,-2.96,,,,
5326,-892,-283.46,-51.62,288.12,-2.96,,,,
5327,-1268,-283.28,-52.38,288.08,-2.96,,,,
5328,-1580,-283.68,-53.15,288.62,-2.96,,,,
5329,-1742,-284.55,-53.46,289.52,-2.96,,,,
5330,-1674,-285.37,-53.1,290.26,-2.96,,,,
5331,-1406,-285.71,-52.35,290.46,-2.96,,,,
5332,-1040,-285.53,-51.66,290.16,-2.96,,,,
5333,-705,-285.09,-51.27,289.66,-2.96,,,,
5334,-553,-284.58,-51.13,289.14,-2.96,,,,
5335,-623,-284.03,-51.22,288.61,-2.96,,,,
5336,-892,-283.52,-51.64,288.18,-2.96,,,,
5337,-1270,-283.34,-52.41,288.15,-2.96,,,,
5338,-1580,-283.75,-53.18,288.69,-2.96,,,,
5339,-1741,-284.61,-53.48,289.59,-2.96,,,,
5340,-1672,-285.43,-53.12,290.33,-2.96,,,,
5341,-1405,-285.77,-52.38,290.53,-2.96,,,,
5342,-1041,-285.59,-51.69,290.23,-2.96,,,,
5343,-706,-285.15,-51.3,289.73,-2.96,,,,
5344,-554,-284.64,-51.16,289.2,-2.96,,,,
5345,-622,-284.09,-51.25,288.67,-2.96,,,,
5346,-893,-283.58,-51.67,288.25,-2.96,,,,
5347,-1267,-283.4,-52.43,288.21,-2.96,,,,
5348,-1580,-283.81,-53.2,288.75,-2.96,,,,
5349,-1740,-284.67,-53.51,289.65,-2.96,,,,
5350,-1673,-285.49,-53.15,290.39,-2.96,,,,
5351,-1405,-285.83,-52.4,290.59,-2.96,,,,
5352,-1040,-285.65,-51.71,290.29,-2.96,,,,
5353,-708,-285.21,-51.32,289.79,-2.96,,,,
5354,-554,-284.7,-51.18,289.26,-2.96,,,,
5355,-622,-284.15,-51.27,288.74,-2.96,,,,
5356,-892,-283.64,-51.69,288.31,-2.96,,,,
5357,-1268,-283.46,-52.46,288.27,-2.96,,,,
5358,-1581,-283.87,-53.23,288.81,-2.96,,,,
5359,-1742,-284.73,-53.53,289.72,-2.96,,,,
5360,-1672,-285.55,-53.17,290.46,-2.96,,,,
5361,-1407,-285.89,-52.42,290.66,-2.96,,,,
5362,-1041,-285.71,-51.74,290.36,-2.96,,,,
5363,-706,-285.27,-51.35,289.85,-2.96,,,,
5364,-553,-284.76,-51.21,289.33,-2.96,,,,
5365,-622,-284.21,-51.3,288.8,-2.96,,,,
5366,-890,-283.7,-51.72,288.38,-2.96,,,,
5367,-1268,-283.53,-52.48,288.34,-2.96,,,,
5368,-1579,-283.93,-53.25,288.88,-2.96,,,,
5369,-1740,-284.79,-53.55,289.78,-2.96,,,,
5370,-1674,-285.61,-53.19,290.52,-2.96,,,,
5371,-1405,-285.95,-52.45,290.72,-2.96,,,,
5372,-1041,-285.77,-51.76,290.42,-2.96,,,,
5373,-706,-285.33,-51.37,289.92,-2.96,,,,
5374,-554,-284.82,-51.23,289.39,-2.96,,,,
5375,-624,-284.27,-51.32,288.86,-2.96,,,,
5376,-892,-283.76,-51.74,288.44,-2.96,,,,
5377,-1265,-283.58,-52.5,288.4,-2.96,,,,
5378,-1580,-283.99,-53.27,288.94,-2.96,,,,
5379,-1740,-284.85,-53.58,289.84,-2.96,,,,
5380,-1671,-285.67,-53.22,290.58,-2.96,,,,
5381,-1405,-286.01,-52.47,290.78,-2.96,,,,
5382,-1041,-285.83,-51.78,290.48,-2.96,,,,
5383,-706,-285.39,-51.39,289.98,-2.96,,,,
5384,-554,-284.88,-51.25,289.45,-2.96,,,,
5385,-620,-284.33,-51.34,288.93,-2.96,,,,
5386,-892,-283.82,-51.76,288.5,-2.96,,,,
5387,-1268,-283.64,-52.53,288.47,-2.96,,,,
5388,-1581,-284.05,-53.3,289.01,-2.96,,,,
5389,-1741,-284.91,-53.6,289.91,-2.96,,,,
5390,-1671,-285.73,-53.24,290.65,-2.96,,,,
5391,-1407,-286.07,-52.49,290.85,-2.96,,,,
5392,-1039,-285.89,-51.81,290.55,-2.96,,,,
5393,-705,-285.45,-51.42,290.04,-2.96,,,,
5394,-554,-284.94,-51.28,289.52,-2.96,,,,
5395,-622,-284.39,-51.37,288.99,-2.96,,,,
5396,-891,-283.88,-51.79,288.57,-2.96,,,,
5397,-1268,-283.7,-52.55,288.53,-2.96,,,,
5398,-1579,-284.11,-53.32,289.07,-2.96,,,,
5399,-1742,-284.97,-53.62,289.97,-2.96,,,,
5400,-1671,-285.79,-53.27,290.71,-2.96,,,,
5401,-1405,-286.13,-52.52,290.91,-2.96,,,,
5402,-1041,-285.95,-51.83,290.61,-2.96,,,,
5403,-706,-285.51,-51.44,290.11,-2.96,,,,
5404,-555,-285,-51.3,289.58,-2.96,,,,
5405,-620,-284.45,-51.39,289.05,-2.96,,,,
5406,-893,-283.94,-51.81,288.63,-2.96,,,,
5407,-1269,-283.76,-52.57,288.59,-2.96,,,,
5408,-1581,-284.17,-53.34,289.13,-2.96,,,,
5409,-1740,-285.03,-53.65,290.03,-2.96,,,,
5410,-1673,-285.85,-53.29,290.77,-2.96,,,,
5411,-1405,-286.19,-52.54,290.97,-2.96,,,,
5412,-1040,-286.01,-51.86,290.67,-2.96,,,,
5413,-705,-285.57,-51.47,290.17,-2.96,,,,
5414,-553,-285.06,-51.33,289.64,-2.96,,,,
5415,-623,-284.51,-51.42,289.12,-2.96,,,,
5416,-892,-284,-51.84,288.69,-2.96,,,,
5417,-1267,-283.82,-52.6,288.65,-2.96,,,,
5418,-1580,-284.23,-53.37,289.19,-2.96,,,,
5419,-1741,-285.09,-53.67,290.1,-2.96,,,,
5420,-1673,-285.91,-53.31,290.84,-2.96,,,,
5421,-1405,-286.25,-52.57,291.03,-2.96,,,,
5422,-1042,-286.07,-51.88,290.73,-2.96,,,,
5423,-707,-285.63,-51.49,290.23,-2.96,,,,
5424,-554,-285.12,-51.35,289.7,-2.96,,,,
5425,-620,-284.57,-51.44,289.18,-2.96,,,,
5426,-892,-284.06,-51.86,288.75,-2.96,,,,
5427,-1268,-283.88,-52.62,288.72,-2.96,,,,
5428,-1580,-284.29,-53.39,289.26,-2.96,,,,
5429,-1740,-285.15,-53.7,290.16,-2.96,,,,
5430,-1672,-285.97,-53.34,290.9,-2.96,,,,
5431,-1406,-286.31,-52.59,291.09,-2.96,,,,
5432,-1040,-286.13,-51.9,290.79,-2.96,,,,
5433,-705,-285.69,-51.51,290.29,-2.96,,,,
5434,-552,-285.18,-51.37,289.77,-2.96,,,,
5435,-621,-284.63,-51.46,289.24,-2.96,,,,
5436,-894,-284.12,-51.88,288.82,-2.96,,,,
5437,-1268,-283.94,-52.65,288.78,-2.96,,,,
5438,-1580,-284.34,-53.42,289.32,-2.96,,,,
5439,-1741,-285.21,-53.72,290.22,-2.96,,,,
5440,-1674,-286.03,-53.36,290.96,-2.96,,,,
5441,-1404,-286.36,-52.61,291.16,-2.96,,,,
5442,-1040,-286.18,-51.93,290.86,-2.96,,,,
5443,-706,-285.74,-51.54,290.35,-2.96,,,,
5444,-553,-285.23,-51.4,289.83,-2.96,,,,
5445,-623,-284.68,-51.49,289.3,-2.96,,,,
5446,-892,-284.18,-51.91,288.88,-2.96,,,,
5447,-1267,-284,-52.67,288.84,-2.96,,,,
5448,-1581,-284.4,-53.44,289.38,-2.96,,,,
5449,-1740,-285.26,-53.74,290.28,-2.96,,,,
5450,-1672,-286.08,-53.39,291.02,-2.96,,,,
5451,-1404,-286.42,-52.64,291.22,-2.96,,,,
5452,-1041,-286.24,-51.95,290.92,-2.96,,,,
5453,-707,-285.8,-51.56,290.41,-2.96,,,,
5454,-552,-285.29,-51.42,289.89,-2.96,,,,
5455,-622,-284.74,-51.51,289.36,-2.96,,,,
5456,-893,-284.23,-51.93,288.94,-2.96,,,,
5457,-1268,-284.05,-52.69,288.9,-2.96,,,,
5458,-1580,-284.46,-53.46,289.44,-2.96,,,,
5459,-1742,-285.32,-53.77,290.34,-2.96,,,,
5460,-1673,-286.14,-53.41,291.08,-2.96,,,,
5461,-1405,-286.48,-52.66,291.28,-2.96,,,,
5462,-1040,-286.3,-51.98,290.98,-2.96,,,,
5463,-707,-285.86,-51.58,290.48,-2.96,,,,
5464,-554,-285.35,-51.44,289.95,-2.96,,,,
5465,-621,-284.8,-51.53,289.42,-2.96,,,,
5466,-891,-284.29,-51.95,289,-2.96,,,,
5467,-1265,-284.11,-52.71,288.96,-2.96,,,,
5468,-1581,-284.52,-53.49,289.5,-2.96,,,,
5469,-1742,-285.38,-53.79,290.4,-2.96,,,,
5470,-1671,-286.2,-53.43,291.14,-2.96,,,,
5471,-1405,-286.54,-52.68,291.34,-2.96,,,,
5472,-1042,-286.36,-52,291.04,-2.96,,,,
5473,-708,-285.92,-51.6,290.53,-2.96,,,,
5474,-552,-285.41,-51.46,290.01,-2.96,,,,
5475,-622,-284.86,-51.55,289.48,-2.96,,,,
5476,-893,-284.35,-51.97,289.06,-2.96,,,,
5477,-1268,-284.17,-52.74,289.02,-2.96,,,,
5478,-1581,-284.57,-53.51,289.56,-2.96,,,,
5479,-1740,-285.43,-53.81,290.46,-2.96,,,,
5480,-1672,-286.25,-53.45,291.2,-2.96,,,,
5481,-1406,-286.59,-52.71,291.4,-2.96,,,,
5482,-1040,-286.41,-52.02,291.1,-2.96,,,,
5483,-705,-285.97,-51.63,290.6,-2.96,,,,
5484,-553,-285.46,-51.49,290.07,-2.96,,,,
5485,-622,-284.91,-51.58,289.54,-2.96,,,,
5486,-892,-284.4,-52,289.12,-2.96,,,,
5487,-1268,-284.22,-52.76,289.08,-2.96,,,,
5488,-1581,-284.63,-53.53,289.62,-2.96,,,,
5489,-1742,-285.49,-53.84,290.52,-2.96,,,,
5490,-1673,-286.31,-53.48,291.26,-2.96,,,,
5491,-1404,-286.65,-52.73,291.46,-2.96,,,,
5492,-1042,-286.47,-52.04,291.16,-2.96,,,,
5493,-707,-286.03,-51.65,290.66,-2.96,,,,
5494,-553,-285.52,-51.51,290.13,-2.96,,,,
5495,-623,-284.97,-51.6,289.6,-2.96,,,,
5496,-892,-284.46,-52.02,289.18,-2.96,,,,
5497,-1269,-284.28,-52.79,289.14,-2.96,,,,
5498,-1582,-284.69,-53.56,289.68,-2.96,,,,
5499,-1740,-285.55,-53.86,290.58,-2.96,,,,
5500,-1673,-286.37,-53.5,291.32,-2.96,,,,
5501,-1406,-286.71,-52.75,291.52,-2.96,,,,
5502,-1040,-286.53,-52.07,291.22,-2.96,,,,
5503,-706,-286.09,-51.68,290.72,-2.96,,,,
5504,-554,-285.57,-51.54,290.19,-2.96,,,,
5505,-622,-285.02,-51.62,289.66,-2.96,,,,
5506,-893,-284.52,-52.05,289.24,-2.96,,,,
5507,-1267,-284.34,-52.81,289.2,-2.96,,,,
5508,-1581,-284.74,-53.58,289.74,-2.96,,,,
5509,-1741,-285.6,-53.88,290.64,-2.96,,,,
5510,-1672,-286.42,-53.52,291.38,-2.96,,,,
5511,-1406,-286.76,-52.78,291.58,-2.96,,,,
5512,-1042,-286.58,-52.09,291.28,-2.96,,,,
5513,-706,-286.14,-51.7,290.77,-2.96,,,,
5514,-554,-285.63,-51.56,290.25,-2.96,,,,
5515,-622,-285.08,-51.65,289.72,-2.96,,,,
5516,-892,-284.57,-52.07,289.29,-2.96,,,,
5517,-1268,-284.39,-52.83,289.26,-2.96,,,,
5518,-1580,-284.8,-53.6,289.8,-2.96,,,,
5519,-1741,-285.66,-53.9,290.7,-2.96,,,,
5520,-1671,-286.48,-53.55,291.44,-2.96,,,,
5521,-1405,-286.82,-52.8,291.63,-2.96,,,,
5522,-1040,-286.64,-52.11,291.33,-2.96,,,,
5523,-704,-286.2,-51.72,290.83,-2.96,,,,
5524,-553,-285.69,-51.58,290.3,-2.96,,,,
5525,-624,-285.13,-51.67,289.78,-2.96,,,,
5526,-894,-284.62,-52.09,289.35,-2.96,,,,
5527,-1267,-284.45,-52.86,289.31,-2.96,,,,
5528,-1581,-284.85,-53.63,289.85,-2.96,,,,
5529,-1741,-285.71,-53.93,290.76,-2.96,,,,
5530,-1672,-286.53,-53.57,291.5,-2.96,,,,
5531,-1404,-286.87,-52.82,291.69,-2.96,,,,
5532,-1040,-286.69,-52.14,291.39,-2.96,,,,
5533,-706,-286.25,-51.75,290.89,-2.96,,,,
5534,-552,-285.74,-51.61,290.36,-2.96,,,,
5535,-621,-285.19,-51.69,289.84,-2.96,,,,
5536,-892,-284.68,-52.12,289.41,-2.96,,,,
5537,-1267,-284.5,-52.88,289.37,-2.96,,,,
5538,-1583,-284.91,-53.65,289.91,-2.96,,,,
5539,-1742,-285.77,-53.95,290.82,-2.95,,,,
5540,-1672,-286.59,-53.6,291.56,-2.96,,,,
5541,-1406,-286.93,-52.85,291.75,-2.96,,,,
5542,-1040,-286.75,-52.16,291.45,-2.96,,,,
5543,-708,-286.3,-51.77,290.95,-2.96,,,,
5544,-554,-285.79,-51.63,290.42,-2.96,,,,
5545,-624,-285.24,-51.72,289.89,-2.96,,,,
5546,-894,-284.73,-52.14,289.47,-2.96,,,,
5547,-1268,-284.55,-52.9,289.43,-2.96,,,,
5548,-1581,-284.96,-53.67,289.97,-2.96,,,,
5549,-1742,-285.82,-53.98,290.87,-2.95,,,,
5550,-1672,-286.64,-53.62,291.61,-2.96,,,,
5551,-1406,-286.98,-52.87,291.81,-2.96,,,,
5552,-1040,-286.8,-52.18,291.51,-2.96,,,,
5553,-705,-286.36,-51.79,291,-2.96,,,,
5554,-554,-285.85,-51.65,290.48,-2.96,,,,
5555,-621,-285.3,-51.74,289.95,-2.96,,,,
5556,-893,-284.79,-52.16,289.53,-2.96,,,,
5557,-1268,-284.61,-52.93,289.49,-2.96,,,,
5558,-1581,-285.01,-53.7,290.03,-2.96,,,,
5559,-1741,-285.88,-54,290.93,-2.95,,,,
5560,-1671,-286.69,-53.64,291.67,-2.96,,,,
5561,-1404,-287.03,-52.89,291.86,-2.96,,,,
5562,-1040,-286.85,-52.21,291.56,-2.96,,,,
5563,-705,-286.41,-51.82,291.06,-2.96,,,,
5564,-554,-285.9,-51.68,290.53,-2.96,,,,
5565,-621,-285.35,-51.76,290.01,-2.96,,,,
5566,-892,-284.84,-52.19,289.58,-2.96,,,,
5567,-1269,-284.66,-52.95,289.55,-2.96,,,,
5568,-1581,-285.07,-53.72,290.08,-2.96,,,,
5569,-1741,-285.93,-54.02,290.99,-2.95,,,,
5570,-1672,-286.75,-53.67,291.73,-2.96,,,,
5571,-1405,-287.09,-52.92,291.92,-2.96,,,,
5572,-1040,-286.91,-52.23,291.62,-2.96,,,,
5573,-706,-286.46,-51.84,291.12,-2.96,,,,
5574,-553,-285.95,-51.7,290.59,-2.96,,,,
5575,-623,-285.4,-51.79,290.06,-2.96,,,,
5576,-893,-284.89,-52.21,289.64,-2.96,,,,
5577,-1269,-284.71,-52.97,289.6,-2.96,,,,
5578,-1582,-285.12,-53.74,290.14,-2.96,,,,
5579,-1736,-285.98,-54.05,291.04,-2.95,,,,
5580,-1673,-286.8,-53.69,291.78,-2.96,,,,
5581,-1401,-287.14,-52.94,291.98,-2.96,,,,
5582,-1042,-286.95,-52.26,291.67,-2.96,,,,
5583,-710,-286.51,-51.86,291.17,-2.96,,,,
5584,-554,-286,-51.72,290.64,-2.96,,,,
5585,-626,-285.45,-51.81,290.11,-2.96,,,,
5586,-896,-284.94,-52.23,289.69,-2.96,,,,
5587,-1261,-284.76,-52.99,289.65,-2.96,,,,
5588,-1577,-285.16,-53.76,290.19,-2.96,,,,
5589,-1744,-286.02,-54.07,291.09,-2.95,,,,
5590,-1667,-286.84,-53.71,291.83,-2.96,,,,
5591,-1409,-287.18,-52.96,292.02,-2.96,,,,
5592,-1044,-287,-52.27,291.72,-2.96,,,,
5593,-703,-286.56,-51.88,291.22,-2.96,,,,
5594,-555,-286.05,-51.74,290.69,-2.96,,,,
5595,-623,-285.5,-51.83,290.16,-2.96,,,,
5596,-893,-284.99,-52.25,289.74,-2.96,,,,
5597,-1267,-284.81,-53.01,289.7,-2.96,,,,
5598,-1581,-285.21,-53.78,290.24,-2.96,,,,
5599,-1743,-286.08,-54.09,291.14,-2.95,,,,
5600,-1671,-286.89,-53.73,291.88,-2.96,,,,
5601,-1406,-287.23,-52.98,292.08,-2.96,,,,
5602,-1039,-287.05,-52.29,291.78,-2.96,,,,
5603,-705,-286.61,-51.9,291.27,-2.96,,,,
5604,-555,-286.1,-51.76,290.75,-2.96,,,,
5605,-621,-285.55,-51.85,290.22,-2.96,,,,
5606,-892,-285.04,-52.27,289.79,-2.96,,,,
5607,-1269,-284.86,-53.04,289.76,-2.96,,,,
5608,-1581,-285.27,-53.81,290.3,-2.96,,,,
5609,-1741,-286.13,-54.11,291.2,-2.95,,,,
5610,-1672,-286.95,-53.75,291.94,-2.96,,,,
5611,-1404,-287.29,-53,292.13,-2.96,,,,
5612,-1039,-287.11,-52.32,291.83,-2.96,,,,
5613,-705,-286.66,-51.93,291.33,-2.96,,,,
5614,-555,-286.15,-51.79,290.8,-2.96,,,,
5615,-624,-285.6,-51.87,290.27,-2.96,,,,
5616,-893,-285.09,-52.3,289.85,-2.96,,,,
5617,-1266,-284.91,-53.06,289.81,-2.96,,,,
5618,-1581,-285.32,-53.83,290.35,-2.96,,,,
5619,-1742,-286.18,-54.13,291.25,-2.95,,,,
5620,-1670,-287,-53.77,291.99,-2.96,,,,
5621,-1405,-287.33,-53.03,292.19,-2.96,,,,
5622,-1040,-287.15,-52.34,291.89,-2.96,,,,
5623,-707,-286.71,-51.95,291.38,-2.96,,,,
5624,-554,-286.2,-51.81,290.85,-2.96,,,,
5625,-620,-285.65,-51.9,290.33,-2.96,,,,
5626,-891,-285.14,-52.32,289.9,-2.96,,,,
5627,-1268,-284.96,-53.08,289.87,-2.96,,,,
5628,-1582,-285.37,-53.85,290.41,-2.96,,,,
5629,-1741,-286.23,-54.15,291.31,-2.95,,,,
5630,-1672,-287.05,-53.8,292.05,-2.96,,,,
5631,-1406,-287.39,-53.05,292.24,-2.96,,,,
5632,-1040,-287.21,-52.36,291.94,-2.96,,,,
5633,-706,-286.77,-51.97,291.44,-2.96,,,,
5634,-554,-286.26,-51.83,290.91,-2.96,,,,
5635,-623,-285.7,-51.92,290.38,-2.96,,,,
5636,-894,-285.19,-52.34,289.96,-2.96,,,,
5637,-1268,-285.01,-53.1,289.92,-2.96,,,,
5638,-1580,-285.42,-53.87,290.46,-2.96,,,,
5639,-1743,-286.28,-54.18,291.36,-2.95,,,,
5640,-1672,-287.1,-53.82,292.1,-2.96,,,,
5641,-1406,-287.44,-53.07,292.3,-2.96,,,,
5642,-1040,-287.26,-52.38,292,-2.96,,,,
5643,-706,-286.82,-51.99,291.49,-2.96,,,,
5644,-554,-286.31,-51.85,290.96,-2.96,,,,
5645,-623,-285.75,-51.94,290.44,-2.96,,,,
5646,-893,-285.24,-52.36,290.01,-2.96,,,,
5647,-1269,-285.07,-53.12,289.97,-2.96,,,,
5648,-1583,-285.47,-53.9,290.51,-2.95,,,,
5649,-1742,-286.33,-54.2,291.42,-2.95,,,,
5650,-1671,-287.15,-53.84,292.15,-2.96,,,,
5651,-1405,-287.49,-53.09,292.35,-2.96,,,,
5652,-1040,-287.31,-52.41,292.05,-2.96,,,,
5653,-705,-286.87,-52.02,291.55,-2.96,,,,
5654,-554,-286.36,-51.88,291.02,-2.96,,,,
5655,-623,-285.8,-51.96,290.49,-2.96,,,,
5656,-893,-285.3,-52.38,290.06,-2.96,,,,
5657,-1266,-285.12,-53.15,290.03,-2.96,,,,
5658,-1580,-285.52,-53.92,290.57,-2.95,,,,
5659,-1740,-286.38,-54.22,291.47,-2.95,,,,
5660,-1673,-287.2,-53.86,292.21,-2.96,,,,
5661,-1403,-287.54,-53.11,292.4,-2.96,,,,
5662,-1039,-287.36,-52.43,292.1,-2.96,,,,
5663,-705,-286.92,-52.04,291.6,-2.96,,,,
5664,-554,-286.41,-51.9,291.07,-2.96,,,,
5665,-621,-285.85,-51.99,290.54,-2.96,,,,
5666,-892,-285.35,-52.41,290.12,-2.96,,,,
5667,-1268,-285.17,-53.17,290.08,-2.96,,,,
5668,-1583,-285.57,-53.94,290.62,-2.95,,,,
5669,-1742,-286.43,-54.24,291.52,-2.95,,,,
5670,-1671,-287.25,-53.89,292.26,-2.96,,,,
5671,-1407,-287.59,-53.14,292.46,-2.96,,,,
5672,-1039,-287.41,-52.45,292.16,-2.96,,,,
5673,-706,-286.97,-52.06,291.65,-2.96,,,,
5674,-554,-286.46,-51.92,291.12,-2.96,,,,
5675,-623,-285.9,-52.01,290.6,-2.96,,,,
5676,-893,-285.4,-52.43,290.17,-2.96,,,,
5677,-1270,-285.22,-53.19,290.13,-2.96,,,,
5678,-1580,-285.62,-53.96,290.67,-2.95,,,,
5679,-1742,-286.48,-54.27,291.58,-2.95,,,,
5680,-1673,-287.3,-53.91,292.32,-2.96,,,,
5681,-1405,-287.64,-53.16,292.51,-2.96,,,,
5682,-1040,-287.46,-52.47,292.21,-2.96,,,,
5683,-705,-287.02,-52.08,291.71,-2.96,,,,
5684,-555,-286.51,-51.94,291.18,-2.96,,,,
5685,-623,-285.95,-52.03,290.65,-2.96,,,,
5686,-893,-285.44,-52.45,290.22,-2.96,,,,
5687,-1268,-285.27,-53.22,290.19,-2.96,,,,
5688,-1582,-285.67,-53.99,290.73,-2.95,,,,
5689,-1742,-286.53,-54.29,291.63,-2.95,,,,
5690,-1673,-287.35,-53.93,292.37,-2.96,,,,
5691,-1405,-287.69,-53.18,292.56,-2.96,,,,
5692,-1040,-287.51,-52.5,292.26,-2.96,,,,
5693,-706,-287.07,-52.1,291.76,-2.96,,,,
5694,-554,-286.56,-51.96,291.23,-2.96,,,,
5695,-623,-286,-52.05,290.7,-2.96,,,,
5696,-893,-285.49,-52.47,290.28,-2.96,,,,
5697,-1268,-285.32,-53.24,290.24,-2.96,,,,
5698,-1581,-285.72,-54.01,290.78,-2.95,,,,
5699,-1741,-286.58,-54.31,291.68,-2.95,,,,
5700,-1673,-287.4,-53.95,292.42,-2.96,,,,
5701,-1404,-287.74,-53.2,292.62,-2.96,,,,
5702,-1038,-287.56,-52.52,292.31,-2.96,,,,
