Samp,Signal,I,Q,R,Phi
7680,-880,141.27,-25.41,143.54,-0.18
7681,-957,140.83,-24.91,143.01,-0.18
7682,-1122,140.74,-24.19,142.8,-0.17
7683,-1301,141.13,-23.51,143.08,-0.17
7684,-1416,141.89,-23.22,143.78,-0.16
7685,-1449,142.66,-23.49,144.58,-0.16
7686,-1370,143.08,-24.17,145.11,-0.17
7687,-1213,142.99,-24.92,145.14,-0.17
7688,-1037,142.52,-25.43,144.77,-0.18
7689,-901,141.89,-25.59,144.18,-0.18
7690,-880,141.27,-25.4,143.54,-0.18
7691,-957,140.83,-24.9,143.02,-0.17
7692,-1122,140.74,-24.18,142.81,-0.17
7693,-1303,141.14,-23.5,143.08,-0.17
7694,-1417,141.89,-23.21,143.78,-0.16
7695,-1451,142.67,-23.48,144.59,-0.16
7696,-1374,143.09,-24.16,145.12,-0.17
7697,-1214,143,-24.91,145.15,-0.17
7698,-1036,142.53,-25.42,144.78,-0.18
7699,-899,141.9,-25.58,144.19,-0.18
7700,-883,141.28,-25.39,143.55,-0.18
7701,-955,140.84,-24.89,143.03,-0.17
7702,-1119,140.75,-24.17,142.82,-0.17
7703,-1298,141.15,-23.5,143.09,-0.16
7704,-1417,141.9,-23.21,143.79,-0.16
7705,-1449,142.68,-23.47,144.6,-0.16
7706,-1371,143.1,-24.16,145.12,-0.17
7707,-1213,143.01,-24.9,145.16,-0.17
7708,-1038,142.53,-25.42,144.78,-0.18
7709,-900,141.91,-25.57,144.19,-0.18
7710,-880,141.29,-25.39,143.55,-0.18
7711,-954,140.85,-24.89,143.03,-0.17
7712,-1120,140.76,-24.17,142.82,-0.17
7713,-1301,141.15,-23.49,143.1,-0.16
7714,-1416,141.91,-23.2,143.8,-0.16
7715,-1448,142.69,-23.47,144.6,-0.16
7716,-1373,143.1,-24.15,145.13,-0.17
7717,-1213,143.01,-24.9,145.17,-0.17
7718,-1037,142.54,-25.41,144.79,-0.18
7719,-899,141.91,-25.57,144.2,-0.18
7720,-879,141.3,-25.38,143.56,-0.18
7721,-954,140.86,-24.88,143.04,-0.17
7722,-1119,140.77,-24.16,142.83,-0.17
7723,-1299,141.16,-23.49,143.1,-0.16
7724,-1416,141.92,-23.2,143.8,-0.16
7725,-1449,142.7,-23.46,144.61,-0.16
7726,-1370,143.11,-24.15,145.13,-0.17
7727,-1213,143.02,-24.89,145.17,-0.17
7728,-1037,142.55,-25.4,144.8,-0.18
7729,-901,141.92,-25.56,144.21,-0.18
7730,-879,141.31,-25.38,143.57,-0.18
7731,-951,140.87,-24.88,143.05,-0.17
7732,-1119,140.78,-24.16,142.84,-0.17
7733,-1300,141.17,-23.48,143.11,-0.16
7734,-1415,141.93,-23.19,143.81,-0.16
7735,-1448,142.7,-23.46,144.62,-0.16
7736,-1370,143.12,-24.14,145.14,-0.17
7737,-1213,143.03,-24.89,145.18,-0.17
7738,-1038,142.56,-25.4,144.8,-0.18
7739,-901,141.93,-25.56,144.21,-0.18
7740,-882,141.31,-25.37,143.57,-0.18
7741,-955,140.87,-24.87,143.05,-0.17
7742,-1119,140.78,-24.15,142.84,-0.17
7743,-1299,141.17,-23.48,143.11,-0.16
7744,-1415,141.93,-23.19,143.81,-0.16
7745,-1449,142.71,-23.45,144.62,-0.16
7746,-1371,143.12,-24.14,145.14,-0.17
7747,-1211,143.03,-24.88,145.18,-0.17
7748,-1036,142.56,-25.39,144.8,-0.18
7749,-901,141.93,-25.55,144.21,-0.18
7750,-881,141.32,-25.36,143.58,-0.18
7751,-952,140.88,-24.86,143.06,-0.17
7752,-1119,140.79,-24.14,142.84,-0.17
7753,-1300,141.18,-23.47,143.12,-0.16
7754,-1416,141.94,-23.18,143.82,-0.16
7755,-1448,142.71,-23.45,144.63,-0.16
7756,-1373,143.13,-24.13,145.15,-0.17
7757,-1213,143.04,-24.88,145.19,-0.17
7758,-1037,142.57,-25.39,144.81,-0.18
7759,-901,141.94,-25.55,144.22,-0.18
7760,-879,141.33,-25.36,143.58,-0.18
7761,-954,140.89,-24.86,143.06,-0.17
7762,-1119,140.8,-24.14,142.85,-0.17
7763,-1298,141.19,-23.47,143.12,-0.16
7764,-1417,141.95,-23.18,143.83,-0.16
7765,-1449,142.72,-23.44,144.63,-0.16
7766,-1372,143.14,-24.13,145.16,-0.17
7767,-1214,143.05,-24.87,145.2,-0.17
7768,-1038,142.58,-25.38,144.82,-0.18
7769,-899,141.95,-25.54,144.23,-0.18
7770,-881,141.33,-25.36,143.59,-0.18
7771,-952,140.89,-24.86,143.07,-0.17
7772,-1118,140.81,-24.14,142.86,-0.17
7773,-1298,141.2,-23.46,143.13,-0.16
7774,-1417,141.95,-23.17,143.83,-0.16
7775,-1450,142.73,-23.44,144.64,-0.16
7776,-1372,143.15,-24.12,145.17,-0.17
7777,-1214,143.06,-24.87,145.2,-0.17
7778,-1038,142.58,-25.38,144.83,-0.18
7779,-901,141.96,-25.54,144.24,-0.18
7780,-881,141.34,-25.35,143.6,-0.18
7781,-955,140.9,-24.85,143.08,-0.17
7782,-1120,140.81,-24.13,142.86,-0.17
7783,-1299,141.2,-23.46,143.14,-0.16
7784,-1415,141.96,-23.17,143.84,-0.16
7785,-1449,142.74,-23.44,144.65,-0.16
7786,-1371,143.15,-24.12,145.17,-0.17
7787,-1213,143.06,-24.87,145.21,-0.17
7788,-1038,142.59,-25.38,144.83,-0.18
7789,-900,141.96,-25.54,144.24,-0.18
7790,-881,141.35,-25.35,143.6,-0.18
7791,-958,140.9,-24.85,143.08,-0.17
7792,-1120,140.82,-24.13,142.87,-0.17
7793,-1301,141.21,-23.45,143.14,-0.16
7794,-1419,141.97,-23.16,143.84,-0.16
7795,-1450,142.74,-23.43,144.65,-0.16
7796,-1372,143.16,-24.11,145.18,-0.17
7797,-1213,143.07,-24.86,145.21,-0.17
7798,-1038,142.6,-25.37,144.84,-0.18
7799,-901,141.97,-25.53,144.25,-0.18
7800,-880,141.35,-25.34,143.61,-0.18
7801,-957,140.91,-24.84,143.08,-0.17
7802,-1121,140.82,-24.12,142.87,-0.17
7803,-1300,141.22,-23.44,143.15,-0.16
7804,-1417,141.97,-23.15,143.85,-0.16
7805,-1450,142.75,-23.42,144.66,-0.16
7806,-1372,143.17,-24.1,145.18,-0.17
7807,-1215,143.08,-24.85,145.22,-0.17
7808,-1036,142.6,-25.36,144.84,-0.18
7809,-901,141.98,-25.52,144.25,-0.18
7810,-881,141.36,-25.33,143.61,-0.18
7811,-958,140.92,-24.83,143.09,-0.17
7812,-1122,140.83,-24.11,142.88,-0.17
7813,-1300,141.22,-23.43,143.15,-0.16
7814,-1418,141.98,-23.14,143.85,-0.16
7815,-1450,142.76,-23.41,144.66,-0.16
7816,-1371,143.17,-24.09,145.19,-0.17
7817,-1212,143.08,-24.84,145.22,-0.17
7818,-1038,142.61,-25.35,144.85,-0.18
7819,-901,141.98,-25.51,144.26,-0.18
7820,-881,141.37,-25.32,143.62,-0.18
7821,-957,140.93,-24.82,143.09,-0.17
7822,-1121,140.84,-24.1,142.88,-0.17
7823,-1302,141.23,-23.42,143.16,-0.16
7824,-1416,141.99,-23.14,143.86,-0.16
7825,-1449,142.76,-23.4,144.67,-0.16
7826,-1371,143.18,-24.08,145.19,-0.17
7827,-1213,143.09,-24.83,145.23,-0.17
7828,-1037,142.62,-25.34,144.85,-0.18
7829,-899,141.99,-25.5,144.26,-0.18
7830,-880,141.38,-25.31,143.62,-0.18
7831,-958,140.93,-24.81,143.1,-0.17
7832,-1121,140.84,-24.09,142.89,-0.17
7833,-1301,141.24,-23.42,143.16,-0.16
7834,-1417,141.99,-23.13,143.86,-0.16
7835,-1448,142.77,-23.39,144.67,-0.16
7836,-1372,143.19,-24.07,145.2,-0.17
7837,-1213,143.1,-24.82,145.23,-0.17
7838,-1038,142.62,-25.33,144.86,-0.18
7839,-902,141.99,-25.49,144.27,-0.18
7840,-879,141.38,-25.31,143.63,-0.18
7841,-956,140.94,-24.8,143.11,-0.17
7842,-1122,140.85,-24.08,142.89,-0.17
7843,-1301,141.24,-23.41,143.17,-0.16
7844,-1419,142,-23.12,143.87,-0.16
7845,-1448,142.78,-23.38,144.68,-0.16
7846,-1372,143.19,-24.07,145.2,-0.17
7847,-1214,143.1,-24.81,145.24,-0.17
7848,-1035,142.63,-25.32,144.86,-0.18
7849,-899,142.01,-25.48,144.27,-0.18
7850,-881,141.39,-25.3,143.63,-0.18
7851,-957,140.95,-24.79,143.11,-0.17
7852,-1121,140.86,-24.07,142.9,-0.17
7853,-1299,141.25,-23.4,143.18,-0.16
7854,-1418,142.01,-23.11,143.88,-0.16
7855,-1449,142.79,-23.38,144.69,-0.16
7856,-1372,143.2,-24.06,145.21,-0.17
7857,-1213,143.11,-24.81,145.25,-0.17
7858,-1036,142.64,-25.32,144.87,-0.18
7859,-899,142.01,-25.47,144.28,-0.18
7860,-881,141.4,-25.29,143.64,-0.18
7861,-956,140.96,-24.79,143.12,-0.17
7862,-1121,140.87,-24.07,142.91,-0.17
7863,-1302,141.26,-23.39,143.18,-0.16
7864,-1418,142.02,-23.1,143.88,-0.16
7865,-1450,142.79,-23.37,144.69,-0.16
7866,-1372,143.21,-24.05,145.22,-0.17
7867,-1213,143.12,-24.8,145.25,-0.17
7868,-1037,142.65,-25.31,144.88,-0.18
7869,-900,142.02,-25.47,144.29,-0.18
7870,-879,141.41,-25.28,143.65,-0.18
7871,-957,140.97,-24.78,143.13,-0.17
7872,-1122,140.88,-24.06,142.92,-0.17
7873,-1301,141.27,-23.38,143.19,-0.16
7874,-1417,142.03,-23.09,143.89,-0.16
7875,-1451,142.8,-23.36,144.7,-0.16
7876,-1372,143.22,-24.04,145.22,-0.17
7877,-1213,143.13,-24.79,145.26,-0.17
7878,-1037,142.66,-25.3,144.88,-0.18
7879,-902,142.03,-25.46,144.29,-0.18
7880,-881,141.41,-25.27,143.65,-0.18
7881,-958,140.97,-24.77,143.13,-0.17
7882,-1121,140.88,-24.05,142.92,-0.17
7883,-1302,141.28,-23.37,143.2,-0.16
7884,-1418,142.03,-23.08,143.9,-0.16
7885,-1450,142.81,-23.35,144.71,-0.16
7886,-1372,143.23,-24.03,145.23,-0.17
7887,-1216,143.14,-24.78,145.27,-0.17
7888,-1037,142.66,-25.29,144.89,-0.18
7889,-899,142.04,-25.45,144.3,-0.18
7890,-880,141.42,-25.26,143.66,-0.18
7891,-953,140.98,-24.76,143.14,-0.17
7892,-1121,140.89,-24.04,142.93,-0.17
7893,-1300,141.29,-23.37,143.2,-0.16
7894,-1416,142.04,-23.08,143.91,-0.16
7895,-1450,142.82,-23.35,144.72,-0.16
7896,-1371,143.24,-24.03,145.24,-0.17
7897,-1213,143.15,-24.77,145.27,-0.17
7898,-1036,142.67,-25.29,144.9,-0.18
7899,-901,142.05,-25.44,144.31,-0.18
7900,-882,141.43,-25.26,143.67,-0.18
7901,-958,140.99,-24.75,143.14,-0.17
7902,-1120,140.9,-24.04,142.93,-0.17
7903,-1302,141.29,-23.36,143.21,-0.16
7904,-1419,142.05,-23.07,143.91,-0.16
7905,-1451,142.83,-23.34,144.72,-0.16
7906,-1372,143.24,-24.02,145.24,-0.17
7907,-1213,143.15,-24.77,145.28,-0.17
7908,-1038,142.68,-25.28,144.9,-0.18
7909,-900,142.05,-25.44,144.31,-0.18
7910,-880,141.44,-25.25,143.67,-0.18
7911,-953,141,-24.75,143.15,-0.17
7912,-1118,140.91,-24.03,142.94,-0.17
7913,-1299,141.3,-23.36,143.22,-0.16
7914,-1416,142.06,-23.07,143.92,-0.16
7915,-1449,142.83,-23.33,144.73,-0.16
7916,-1373,143.25,-24.02,145.25,-0.17
7917,-1213,143.16,-24.76,145.29,-0.17
7918,-1035,142.69,-25.27,144.91,-0.18
7919,-901,142.06,-25.43,144.32,-0.18
7920,-880,141.45,-25.25,143.68,-0.18
7921,-957,141,-24.74,143.16,-0.17
7922,-1121,140.92,-24.02,142.95,-0.17
7923,-1300,141.31,-23.35,143.22,-0.16
7924,-1420,142.07,-23.06,143.93,-0.16
7925,-1449,142.84,-23.33,144.73,-0.16
7926,-1373,143.26,-24.01,145.26,-0.17
7927,-1214,143.17,-24.76,145.29,-0.17
7928,-1037,142.7,-25.27,144.92,-0.18
7929,-901,142.07,-25.43,144.33,-0.18
7930,-880,141.45,-25.24,143.69,-0.18
7931,-957,141.01,-24.74,143.17,-0.17
7932,-1123,140.92,-24.02,142.96,-0.17
7933,-1301,141.32,-23.34,143.23,-0.16
7934,-1417,142.07,-23.05,143.93,-0.16
7935,-1450,142.85,-23.32,144.74,-0.16
7936,-1372,143.27,-24,145.26,-0.17
7937,-1213,143.18,-24.75,145.3,-0.17
7938,-1036,142.7,-25.26,144.92,-0.18
7939,-900,142.08,-25.42,144.33,-0.18
7940,-881,141.46,-25.23,143.69,-0.18
7941,-953,141.02,-24.73,143.17,-0.17
7942,-1119,140.93,-24.01,142.96,-0.17
7943,-1301,141.32,-23.33,143.24,-0.16
7944,-1416,142.08,-23.05,143.94,-0.16
7945,-1450,142.86,-23.31,144.75,-0.16
7946,-1371,143.27,-23.99,145.27,-0.17
7947,-1212,143.18,-24.74,145.31,-0.17
7948,-1037,142.71,-25.25,144.93,-0.18
7949,-901,142.08,-25.41,144.34,-0.18
7950,-879,141.47,-25.22,143.7,-0.18
7951,-954,141.03,-24.72,143.18,-0.17
7952,-1120,140.94,-24,142.97,-0.17
7953,-1300,141.33,-23.33,143.24,-0.16
7954,-1417,142.09,-23.04,143.95,-0.16
7955,-1448,142.87,-23.31,144.75,-0.16
7956,-1373,143.28,-23.99,145.28,-0.17
7957,-1213,143.19,-24.74,145.31,-0.17
7958,-1036,142.72,-25.25,144.94,-0.18
7959,-900,142.09,-25.41,144.35,-0.18
7960,-881,141.48,-25.22,143.71,-0.18
7961,-957,141.03,-24.72,143.18,-0.17
7962,-1122,140.95,-24,142.97,-0.17
7963,-1300,141.34,-23.32,143.25,-0.16
7964,-1418,142.1,-23.03,143.95,-0.16
7965,-1450,142.87,-23.3,144.76,-0.16
7966,-1372,143.29,-23.98,145.28,-0.17
7967,-1214,143.2,-24.73,145.32,-0.17
7968,-1036,142.73,-25.24,144.94,-0.18
7969,-902,142.1,-25.4,144.35,-0.18
7970,-881,141.48,-25.21,143.71,-0.18
7971,-958,141.04,-24.71,143.19,-0.17
7972,-1123,140.95,-23.99,142.98,-0.17
7973,-1301,141.34,-23.31,143.25,-0.16
7974,-1417,142.1,-23.02,143.95,-0.16
7975,-1450,142.88,-23.29,144.76,-0.16
7976,-1371,143.29,-23.97,145.29,-0.17
7977,-1213,143.2,-24.72,145.32,-0.17
7978,-1037,142.73,-25.23,144.94,-0.17
7979,-900,142.1,-25.39,144.35,-0.18
7980,-881,141.49,-25.2,143.72,-0.18
7981,-953,141.05,-24.7,143.19,-0.17
7982,-1118,140.96,-23.98,142.99,-0.17
7983,-1298,141.35,-23.31,143.26,-0.16
7984,-1416,142.11,-23.02,143.96,-0.16
7985,-1449,142.88,-23.29,144.77,-0.16
7986,-1372,143.3,-23.97,145.29,-0.17
7987,-1213,143.21,-24.72,145.33,-0.17
7988,-1037,142.74,-25.23,144.95,-0.17
7989,-900,142.11,-25.39,144.36,-0.18
7990,-881,141.49,-25.2,143.72,-0.18
7991,-953,141.05,-24.7,143.2,-0.17
7992,-1119,140.97,-23.98,142.99,-0.17
7993,-1300,141.36,-23.3,143.27,-0.16
7994,-1416,142.11,-23.02,143.97,-0.16
7995,-1448,142.89,-23.28,144.77,-0.16
7996,-1372,143.31,-23.96,145.3,-0.17
7997,-1213,143.22,-24.71,145.33,-0.17
7998,-1037,142.74,-25.22,144.96,-0.17
7999,-899,142.12,-25.38,144.37,-0.18
8000,-880,141.5,-25.19,143.73,-0.18
8001,-958,141.06,-24.69,143.2,-0.17
8002,-1120,140.97,-23.97,143,-0.17
8003,-1302,141.36,-23.3,143.27,-0.16
8004,-1418,142.12,-23.01,143.97,-0.16
8005,-1450,142.9,-23.27,144.78,-0.16
8006,-1372,143.32,-23.96,145.3,-0.17
8007,-1214,143.23,-24.7,145.34,-0.17
8008,-1035,142.75,-25.21,144.96,-0.17
8009,-901,142.13,-25.37,144.37,-0.18
8010,-880,141.51,-25.19,143.73,-0.18
8011,-954,141.07,-24.69,143.21,-0.17
8012,-1119,140.98,-23.97,143,-0.17
8013,-1300,141.37,-23.29,143.28,-0.16
8014,-1417,142.13,-23,143.98,-0.16
8015,-1448,142.91,-23.27,144.79,-0.16
8016,-1371,143.32,-23.95,145.31,-0.17
8017,-1213,143.23,-24.7,145.35,-0.17
8018,-1036,142.76,-25.21,144.97,-0.17
8019,-899,142.13,-25.37,144.38,-0.18
8020,-882,141.52,-25.18,143.74,-0.18
8021,-956,141.07,-24.68,143.22,-0.17
8022,-1120,140.99,-23.96,143.01,-0.17
8023,-1301,141.38,-23.28,143.28,-0.16
8024,-1415,142.13,-22.99,143.98,-0.16
8025,-1449,142.91,-23.26,144.79,-0.16
8026,-1369,143.33,-23.94,145.31,-0.17
8027,-1213,143.24,-24.69,145.35,-0.17
8028,-1030,142.77,-25.2,144.97,-0.17
8029,-904,142.14,-25.36,144.38,-0.18
8030,-878,141.52,-25.17,143.74,-0.18
8031,-949,141.08,-24.67,143.22,-0.17
8032,-1114,140.99,-23.96,143.02,-0.17
8033,-1304,141.39,-23.28,143.29,-0.16
8034,-1412,142.14,-22.99,143.99,-0.16
8035,-1453,142.92,-23.26,144.8,-0.16
8036,-1375,143.34,-23.94,145.32,-0.17
8037,-1216,143.25,-24.69,145.36,-0.17
8038,-1039,142.77,-25.2,144.98,-0.17
8039,-901,142.15,-25.36,144.39,-0.18
8040,-883,141.53,-25.18,143.75,-0.18
8041,-959,141.09,-24.67,143.23,-0.17
8042,-1123,141,-23.95,143.02,-0.17
8043,-1303,141.39,-23.27,143.29,-0.16
8044,-1418,142.15,-22.98,144,-0.16
8045,-1450,142.93,-23.25,144.81,-0.16
8046,-1372,143.34,-23.93,145.33,-0.17
8047,-1214,143.25,-24.68,145.36,-0.17
8048,-1037,142.78,-25.19,144.99,-0.17
8049,-900,142.15,-25.35,144.4,-0.18
8050,-880,141.54,-25.17,143.76,-0.18
8051,-952,141.1,-24.67,143.24,-0.17
8052,-1119,141.01,-23.95,143.03,-0.17
8053,-1299,141.4,-23.27,143.3,-0.16
8054,-1417,142.16,-22.98,144,-0.16
8055,-1449,142.93,-23.25,144.81,-0.16
8056,-1370,143.35,-23.93,145.33,-0.17
8057,-1212,143.26,-24.68,145.37,-0.17
8058,-1038,142.79,-25.19,144.99,-0.17
8059,-900,142.16,-25.35,144.4,-0.18
8060,-880,141.54,-25.16,143.76,-0.18
8061,-954,141.1,-24.66,143.24,-0.17
8062,-1120,141.01,-23.94,143.03,-0.17
8063,-1302,141.41,-23.27,143.31,-0.16
8064,-1417,142.16,-22.98,144.01,-0.16
8065,-1449,142.94,-23.24,144.82,-0.16
8066,-1373,143.36,-23.93,145.34,-0.17
8067,-1213,143.27,-24.67,145.38,-0.17
8068,-1038,142.79,-25.18,145,-0.17
8069,-900,142.17,-25.34,144.41,-0.18
8070,-882,141.55,-25.16,143.77,-0.18
8071,-955,141.11,-24.66,143.25,-0.17
8072,-1120,141.02,-23.94,143.04,-0.17
8073,-1301,141.41,-23.26,143.31,-0.16
8074,-1418,142.17,-22.97,144.01,-0.16
8075,-1449,142.95,-23.24,144.82,-0.16
8076,-1372,143.36,-23.92,145.35,-0.17
8077,-1212,143.27,-24.67,145.38,-0.17
8078,-1037,142.8,-25.18,145,-0.17
8079,-901,142.17,-25.34,144.41,-0.18
8080,-960,141.51,-25.13,143.73,-0.18
8081,-936,141.08,-24.64,143.21,-0.17
8082,-1107,140.99,-23.93,143,-0.17
8083,-1291,141.38,-23.26,143.28,-0.16
8084,-1410,142.13,-22.97,143.97,-0.16
8085,-1444,142.9,-23.24,144.78,-0.16
8086,-1369,143.32,-23.92,145.3,-0.17
8087,-1213,143.23,-24.67,145.34,-0.17
8088,-1036,142.76,-25.18,144.96,-0.17
8089,-899,142.13,-25.34,144.37,-0.18
8090,-974,141.46,-25.13,143.67,-0.18
8091,-934,141.02,-24.64,143.16,-0.17
8092,-1106,140.94,-23.93,142.95,-0.17
8093,-1290,141.32,-23.26,143.22,-0.16
8094,-1409,142.08,-22.97,143.92,-0.16
8095,-1444,142.85,-23.24,144.73,-0.16
8096,-1369,143.27,-23.92,145.25,-0.17
8097,-1210,143.18,-24.66,145.28,-0.17
8098,-1036,142.7,-25.18,144.91,-0.17
8099,-900,142.08,-25.33,144.32,-0.18
8100,-984,141.4,-25.13,143.61,-0.18
8101,-929,140.97,-24.64,143.1,-0.17
8102,-1104,140.88,-23.93,142.9,-0.17
8103,-1290,141.27,-23.26,143.17,-0.16
8104,-1407,142.02,-22.97,143.86,-0.16
8105,-1444,142.79,-23.24,144.67,-0.16
8106,-1369,143.21,-23.92,145.19,-0.17
8107,-1211,143.12,-24.66,145.23,-0.17
8108,-1036,142.64,-25.18,144.85,-0.17
8109,-900,142.02,-25.33,144.26,-0.18
8110,-992,141.34,-25.13,143.55,-0.18
8111,-930,140.9,-24.64,143.04,-0.17
8112,-1103,140.81,-23.93,142.83,-0.17
8113,-1288,141.2,-23.26,143.1,-0.16
8114,-1408,141.95,-22.97,143.8,-0.16
8115,-1443,142.73,-23.24,144.61,-0.16
8116,-1368,143.14,-23.92,145.13,-0.17
8117,-1209,143.05,-24.66,145.16,-0.17
8118,-1037,142.58,-25.17,144.79,-0.17
8119,-900,141.95,-25.33,144.2,-0.18
8120,-992,141.27,-25.12,143.49,-0.18
8121,-947,140.83,-24.63,142.97,-0.17
8122,-1115,140.74,-23.91,142.76,-0.17
8123,-1297,141.13,-23.24,143.03,-0.16
8124,-1414,141.89,-22.95,143.73,-0.16
8125,-1447,142.67,-23.22,144.54,-0.16
8126,-1371,143.08,-23.9,145.06,-0.17
8127,-1212,142.99,-24.64,145.1,-0.17
8128,-1037,142.52,-25.16,144.72,-0.17
8129,-900,141.89,-25.31,144.13,-0.18
8130,-904,141.26,-25.12,143.48,-0.18
8131,-963,140.82,-24.62,142.95,-0.17
8132,-1127,140.73,-23.89,142.74,-0.17
8133,-1305,141.12,-23.22,143.02,-0.16
8134,-1419,141.88,-22.93,143.72,-0.16
8135,-1452,142.66,-23.19,144.53,-0.16
8136,-1374,143.08,-23.88,145.06,-0.17
8137,-1215,142.99,-24.63,145.09,-0.17
8138,-1037,142.52,-25.14,144.72,-0.17
8139,-901,141.89,-25.3,144.13,-0.18
8140,-887,141.27,-25.11,143.48,-0.18
8141,-971,140.82,-24.6,142.95,-0.17
8142,-1130,140.73,-23.87,142.74,-0.17
8143,-1308,141.13,-23.19,143.02,-0.16
8144,-1422,141.89,-22.9,143.73,-0.16
8145,-1452,142.67,-23.17,144.54,-0.16
8146,-1374,143.09,-23.85,145.06,-0.17
8147,-1215,143,-24.6,145.1,-0.17
8148,-1040,142.52,-25.12,144.72,-0.17
8149,-900,141.89,-25.27,144.13,-0.18
8150,-876,141.28,-25.09,143.49,-0.18
8151,-961,140.84,-24.58,142.97,-0.17
8152,-1124,140.75,-23.86,142.76,-0.17
8153,-1303,141.14,-23.19,143.03,-0.16
8154,-1419,141.9,-22.9,143.74,-0.16
8155,-1450,142.68,-23.16,144.55,-0.16
8156,-1373,143.1,-23.85,145.07,-0.17
8157,-1214,143.01,-24.59,145.11,-0.17
8158,-1036,142.53,-25.1,144.73,-0.17
8159,-900,141.91,-25.26,144.14,-0.18
8160,-871,141.3,-25.08,143.51,-0.18
8161,-955,140.86,-24.58,142.98,-0.17
8162,-1120,140.77,-23.86,142.78,-0.17
8163,-1300,141.16,-23.18,143.05,-0.16
8164,-1418,141.92,-22.89,143.75,-0.16
8165,-1449,142.69,-23.16,144.56,-0.16
8166,-1370,143.11,-23.84,145.08,-0.17
8167,-1212,143.02,-24.59,145.12,-0.17
8168,-1038,142.55,-25.1,144.74,-0.17
8169,-900,141.92,-25.26,144.15,-0.18
8170,-943,141.27,-25.06,143.47,-0.18
8171,-933,140.83,-24.57,142.96,-0.17
8172,-1107,140.75,-23.86,142.75,-0.17
8173,-1290,141.13,-23.19,143.03,-0.16
8174,-1410,141.89,-22.9,143.72,-0.16
8175,-1445,142.66,-23.17,144.53,-0.16
8176,-1368,143.08,-23.85,145.05,-0.17
8177,-1211,142.99,-24.59,145.09,-0.17
8178,-1034,142.52,-25.1,144.71,-0.17
8179,-897,141.89,-25.26,144.12,-0.18
8180,-972,141.22,-25.06,143.43,-0.18
8181,-929,140.79,-24.57,142.92,-0.17
8182,-1103,140.7,-23.86,142.71,-0.17
8183,-1288,141.09,-23.19,142.98,-0.16
8184,-1408,141.84,-22.9,143.68,-0.16
8185,-1443,142.61,-23.17,144.48,-0.16
8186,-1368,143.03,-23.85,145,-0.17
8187,-1210,142.94,-24.6,145.04,-0.17
8188,-1036,142.47,-25.11,144.66,-0.17
8189,-899,141.84,-25.27,144.07,-0.18
8190,-983,141.16,-25.06,143.37,-0.18
8191,-930,140.73,-24.57,142.86,-0.17
8192,-1104,140.64,-23.86,142.65,-0.17
8193,-1290,141.03,-23.19,142.92,-0.16
8194,-1407,141.78,-22.9,143.62,-0.16
8195,-1443,142.56,-23.17,144.43,-0.16
8196,-1369,142.97,-23.85,144.95,-0.17
8197,-1209,142.88,-24.59,144.98,-0.17
8198,-1033,142.41,-25.1,144.61,-0.17
8199,-900,141.78,-25.26,144.02,-0.18
8200,-993,141.1,-25.05,143.31,-0.18
8201,-929,140.67,-24.57,142.8,-0.17
8202,-1103,140.58,-23.86,142.59,-0.17
8203,-1287,140.97,-23.19,142.86,-0.16
8204,-1408,141.72,-22.9,143.56,-0.16
8205,-1444,142.49,-23.17,144.37,-0.16
8206,-1369,142.91,-23.85,144.89,-0.17
8207,-1210,142.82,-24.59,144.92,-0.17
8208,-1036,142.35,-25.1,144.54,-0.17
8209,-900,141.72,-25.26,143.96,-0.18
8210,-997,141.04,-25.05,143.24,-0.18
8211,-943,140.6,-24.56,142.73,-0.17
8212,-1113,140.51,-23.84,142.52,-0.17
8213,-1295,140.9,-23.17,142.79,-0.16
8214,-1413,141.66,-22.88,143.49,-0.16
8215,-1447,142.43,-23.15,144.3,-0.16
8216,-1372,142.85,-23.83,144.82,-0.17
8217,-1214,142.76,-24.58,144.86,-0.17
8218,-1035,142.29,-25.09,144.48,-0.17
8219,-899,141.66,-25.25,143.89,-0.18
8220,-906,141.03,-25.06,143.24,-0.18
8221,-965,140.59,-24.55,142.71,-0.17
8222,-1126,140.5,-23.83,142.5,-0.17
8223,-1305,140.89,-23.15,142.78,-0.16
8224,-1420,141.65,-22.86,143.48,-0.16
8225,-1452,142.43,-23.13,144.3,-0.16
8226,-1373,142.85,-23.81,144.82,-0.17
8227,-1215,142.76,-24.56,144.85,-0.17
8228,-1037,142.28,-25.07,144.48,-0.17
8229,-900,141.66,-25.23,143.89,-0.18
8230,-891,141.04,-25.04,143.24,-0.18
8231,-966,140.59,-24.53,142.72,-0.17
8232,-1128,140.5,-23.81,142.51,-0.17
8233,-1307,140.9,-23.13,142.78,-0.16
8234,-1420,141.66,-22.84,143.49,-0.16
8235,-1452,142.44,-23.11,144.3,-0.16
8236,-1375,142.85,-23.79,144.82,-0.17
8237,-1215,142.76,-24.54,144.86,-0.17
8238,-1039,142.29,-25.05,144.48,-0.17
8239,-901,141.66,-25.21,143.89,-0.18
8240,-879,141.05,-25.03,143.25,-0.18
8241,-973,140.6,-24.52,142.72,-0.17
8242,-1131,140.51,-23.79,142.51,-0.17
8243,-1307,140.91,-23.11,142.79,-0.16
8244,-1422,141.67,-22.82,143.49,-0.16
8245,-1454,142.45,-23.09,144.31,-0.16
8246,-1374,142.87,-23.77,144.83,-0.16
